park_id,park_name,land,ride_name,hora,avg_wait,min_wait,max_wait,p25_wait,p75_wait,n_samples
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,16:30,29.6875,10,75,15,40,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,17:00,25,10,50,10,35,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,17:30,19.375,10,50,10,20,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,18:00,17.5,10,35,10,20,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,18:30,16,10,35,10,15,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,19:00,17.66666667,10,45,10,20,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,19:30,16.42857143,10,30,10,20,14
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,20:00,15.76923077,10,35,10,15,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,20:30,13.46153846,10,25,10,15,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,21:00,13.75,10,15,10,15,8
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,21:30,15,15,15,,15,3
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™,22:00,15,15,15,,15,2
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,7:00,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,7:30,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,8:00,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,8:30,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,9:00,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,9:30,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,10:00,0,0,0,0,0,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,10:30,0,0,0,0,0,14
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,11:00,0,0,0,0,0,14
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,11:30,0,0,0,0,0,14
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,12:00,0,0,0,0,0,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,12:30,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,13:00,0,0,0,0,0,14
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,13:30,0,0,0,0,0,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,14:00,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,14:30,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,15:00,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,15:30,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,16:00,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,16:30,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,17:00,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,17:30,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,18:00,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,18:30,0,0,0,0,0,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,19:00,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,19:30,0,0,0,0,0,16
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,20:00,0,0,0,0,0,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,20:30,0,0,0,0,0,15
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,21:00,0,0,0,0,0,14
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,21:30,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,22:00,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,22:30,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,MEN IN BLACK™ Alien Attack!™ Single Rider,23:00,0,0,0,0,0,13
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,8:00,12.5,10,15,,10,2
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,8:30,12.5,10,15,,10,2
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,9:00,13.33333333,10,20,,10,3
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,9:30,13.33333333,10,20,,10,3
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,10:00,12.66666667,10,20,10,15,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,10:30,15.35714286,10,40,10,15,14
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,11:00,16.78571429,10,40,10,15,14
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,11:30,23.57142857,10,40,10,30,14
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,12:00,28.33333333,10,50,15,35,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,12:30,31.33333333,15,50,20,40,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,13:00,32.66666667,15,45,25,40,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,13:30,33.66666667,20,60,25,40,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,14:00,30,20,60,25,35,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,14:30,30,15,60,25,30,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,15:00,28.75,15,45,25,35,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,15:30,30.3125,15,45,20,35,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,16:00,30.9375,15,60,20,35,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,16:30,30.9375,15,60,25,35,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,17:00,28.125,15,60,20,35,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,17:30,25.625,15,50,20,30,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,18:00,25.3125,15,40,20,30,16
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,18:30,24.66666667,15,40,15,30,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,19:00,24.33333333,15,55,15,30,15
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,19:30,22.85714286,15,55,15,25,14
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,20:00,19.61538462,15,30,15,20,13
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,20:30,19.64285714,10,35,15,20,14
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,21:00,18.5,10,30,15,20,10
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,21:30,15,15,15,,15,3
65,Universal Studios At Universal Orlando,World Expo,The Simpsons Ride™,22:00,15,15,15,,15,3
334,Epic Universe,Celestial Park,Constellation Carousel,8:30,5,5,5,5,5,5
334,Epic Universe,Celestial Park,Constellation Carousel,9:00,5,5,5,5,5,15
334,Epic Universe,Celestial Park,Constellation Carousel,9:30,5,5,5,5,5,15
334,Epic Universe,Celestial Park,Constellation Carousel,10:00,9.642857143,5,25,5,10,14
334,Epic Universe,Celestial Park,Constellation Carousel,10:30,13.21428571,5,30,5,15,14
334,Epic Universe,Celestial Park,Constellation Carousel,11:00,18.92857143,5,35,10,25,14
334,Epic Universe,Celestial Park,Constellation Carousel,11:30,22.5,5,45,15,25,14
334,Epic Universe,Celestial Park,Constellation Carousel,12:00,28.21428571,15,45,20,35,14
334,Epic Universe,Celestial Park,Constellation Carousel,12:30,30.71428571,15,45,25,35,14
334,Epic Universe,Celestial Park,Constellation Carousel,13:00,24.64285714,10,45,15,25,14
334,Epic Universe,Celestial Park,Constellation Carousel,13:30,27.85714286,15,45,20,35,14
334,Epic Universe,Celestial Park,Constellation Carousel,14:00,26.33333333,15,40,20,30,15
334,Epic Universe,Celestial Park,Constellation Carousel,14:30,25.9375,15,45,20,30,16
334,Epic Universe,Celestial Park,Constellation Carousel,15:00,26.5625,10,50,20,30,16
334,Epic Universe,Celestial Park,Constellation Carousel,15:30,26.66666667,5,45,15,35,15
334,Epic Universe,Celestial Park,Constellation Carousel,16:00,28.75,5,45,20,35,16
334,Epic Universe,Celestial Park,Constellation Carousel,16:30,29.375,10,45,20,35,16
334,Epic Universe,Celestial Park,Constellation Carousel,17:00,27.8125,10,50,20,35,16
334,Epic Universe,Celestial Park,Constellation Carousel,17:30,32.5,15,50,25,40,16
334,Epic Universe,Celestial Park,Constellation Carousel,18:00,33.125,5,50,30,40,16
334,Epic Universe,Celestial Park,Constellation Carousel,18:30,43.75,30,65,35,50,16
334,Epic Universe,Celestial Park,Constellation Carousel,19:00,43.125,30,65,35,45,16
334,Epic Universe,Celestial Park,Constellation Carousel,19:30,42.8125,20,70,35,45,16
334,Epic Universe,Celestial Park,Constellation Carousel,20:00,41.66666667,25,70,30,50,15
334,Epic Universe,Celestial Park,Constellation Carousel,20:30,39.0625,25,65,35,40,16
334,Epic Universe,Celestial Park,Constellation Carousel,21:00,37.1875,10,55,30,40,16
334,Epic Universe,Celestial Park,Constellation Carousel,21:30,34.375,5,50,30,40,16
334,Epic Universe,Celestial Park,Constellation Carousel,22:00,23.84615385,0,40,15,25,13
334,Epic Universe,Celestial Park,Constellation Carousel,22:30,0,0,0,,,1
334,Epic Universe,Celestial Park,Constellation Carousel,23:00,25,25,25,,,1
334,Epic Universe,Celestial Park,Stardust Racers,8:30,11.66666667,10,15,10,10,6
334,Epic Universe,Celestial Park,Stardust Racers,9:00,15.76923077,10,35,10,15,13
334,Epic Universe,Celestial Park,Stardust Racers,9:30,22.14285714,10,45,10,25,14
334,Epic Universe,Celestial Park,Stardust Racers,10:00,32.5,10,55,15,35,14
334,Epic Universe,Celestial Park,Stardust Racers,10:30,35,15,60,20,45,13
334,Epic Universe,Celestial Park,Stardust Racers,11:00,42.69230769,15,75,25,45,13
334,Epic Universe,Celestial Park,Stardust Racers,11:30,43.46153846,15,75,25,55,13
334,Epic Universe,Celestial Park,Stardust Racers,12:00,44.33333333,15,75,25,55,15
334,Epic Universe,Celestial Park,Stardust Racers,12:30,46,15,75,35,55,15
334,Epic Universe,Celestial Park,Stardust Racers,13:00,47,15,75,35,55,15
334,Epic Universe,Celestial Park,Stardust Racers,13:30,38,15,75,25,45,15
334,Epic Universe,Celestial Park,Stardust Racers,14:00,36.33333333,15,100,15,45,15
334,Epic Universe,Celestial Park,Stardust Racers,14:30,37.33333333,15,80,15,50,15
334,Epic Universe,Celestial Park,Stardust Racers,15:00,35.625,15,80,20,40,16
334,Epic Universe,Celestial Park,Stardust Racers,15:30,37,10,80,15,45,15
334,Epic Universe,Celestial Park,Stardust Racers,16:00,34.6875,10,90,20,35,16
334,Epic Universe,Celestial Park,Stardust Racers,16:30,34.0625,10,90,15,35,16
334,Epic Universe,Celestial Park,Stardust Racers,17:00,33.125,10,70,15,45,16
334,Epic Universe,Celestial Park,Stardust Racers,17:30,34.0625,10,85,15,55,16
334,Epic Universe,Celestial Park,Stardust Racers,18:00,31.875,10,85,20,35,16
334,Epic Universe,Celestial Park,Stardust Racers,18:30,33.66666667,20,60,20,35,15
334,Epic Universe,Celestial Park,Stardust Racers,19:00,32.8125,20,60,25,35,16
334,Epic Universe,Celestial Park,Stardust Racers,19:30,32.1875,10,50,25,35,16
334,Epic Universe,Celestial Park,Stardust Racers,20:00,34.64285714,10,60,20,35,14
334,Epic Universe,Celestial Park,Stardust Racers,20:30,32.8125,10,60,25,35,16
334,Epic Universe,Celestial Park,Stardust Racers,21:00,33.75,10,70,20,40,16
334,Epic Universe,Celestial Park,Stardust Racers,21:30,28.4375,10,45,20,35,16
334,Epic Universe,Celestial Park,Stardust Racers,22:00,21.92307692,10,40,15,20,13
334,Epic Universe,Celestial Park,Stardust Racers,22:30,0,0,0,,0,2
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,7:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,7:30,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,8:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,8:30,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,9:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,9:30,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,10:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,10:30,0,0,0,0,0,14
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,11:00,0,0,0,0,0,14
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,11:30,0,0,0,0,0,14
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,12:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,12:30,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,13:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,13:30,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,14:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,14:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,15:00,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,15:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,16:00,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,16:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,17:00,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,17:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,18:00,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,18:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,19:00,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,19:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,20:00,0,0,0,0,0,14
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,20:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,21:00,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,21:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,22:00,0,0,0,0,0,15
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,22:30,0,0,0,0,0,16
334,Epic Universe,Celestial Park,Stardust Racers Single Rider,23:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,8:30,5,5,5,5,5,5
334,Epic Universe,Dark Universe,Curse of the Werewolf,9:00,11.36363636,5,50,5,5,11
334,Epic Universe,Dark Universe,Curse of the Werewolf,9:30,14.23076923,5,50,5,15,13
334,Epic Universe,Dark Universe,Curse of the Werewolf,10:00,21.42857143,5,60,5,25,14
334,Epic Universe,Dark Universe,Curse of the Werewolf,10:30,41.07142857,15,75,20,50,14
334,Epic Universe,Dark Universe,Curse of the Werewolf,11:00,52.85714286,15,100,35,60,14
334,Epic Universe,Dark Universe,Curse of the Werewolf,11:30,63.57142857,35,120,45,75,14
334,Epic Universe,Dark Universe,Curse of the Werewolf,12:00,64,35,120,45,75,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,12:30,67,35,120,50,75,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,13:00,68,45,120,50,70,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,13:30,70,40,120,45,75,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,14:00,76,45,135,50,80,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,14:30,67.8125,45,120,50,75,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,15:00,73.4375,35,140,50,75,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,15:30,76.5625,35,140,50,80,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,16:00,75.9375,45,150,50,75,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,16:30,79.375,45,150,55,90,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,17:00,78.75,45,135,60,85,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,17:30,71.25,25,120,50,85,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,18:00,69.66666667,35,120,45,85,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,18:30,64.375,35,100,50,75,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,19:00,62.8125,35,120,40,75,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,19:30,61.875,20,120,40,75,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,20:00,58.33333333,30,120,35,60,15
334,Epic Universe,Dark Universe,Curse of the Werewolf,20:30,50.3125,20,110,40,55,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,21:00,42.8125,15,75,25,45,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,21:30,30,5,75,5,45,16
334,Epic Universe,Dark Universe,Curse of the Werewolf,22:00,17.30769231,5,50,5,20,13
334,Epic Universe,Dark Universe,Curse of the Werewolf,22:30,0,0,0,,0,2
334,Epic Universe,Dark Universe,Curse of the Werewolf,23:00,2.5,0,5,,0,2
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,7:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,7:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,8:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,8:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,9:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,9:30,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,10:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,10:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,11:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,11:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,12:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,12:30,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,13:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,13:30,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,14:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,14:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,15:00,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,15:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,16:00,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,16:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,17:00,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,17:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,18:00,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,18:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,19:00,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,19:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,20:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,20:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,21:00,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,21:30,0,0,0,0,0,16
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,22:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,22:30,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Curse of the Werewolf Single Rider,23:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,8:30,10,10,10,,10,3
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,9:00,12.5,10,25,10,15,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,9:30,12.30769231,10,15,10,15,13
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,10:00,13.84615385,10,25,10,15,13
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,10:30,28.84615385,10,85,10,25,13
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,11:00,38.92857143,10,85,15,45,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,11:30,43.92857143,15,85,15,60,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,12:00,46,15,90,15,60,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,12:30,43,15,75,15,60,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,13:00,38.57142857,15,65,15,45,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,13:30,38.33333333,10,65,20,45,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,14:00,34.66666667,10,70,15,40,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,14:30,34.0625,10,90,15,45,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,15:00,34.375,15,90,20,40,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,15:30,33.125,15,100,15,40,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,16:00,34.6875,15,100,15,40,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,16:30,31.875,10,100,15,40,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,17:00,26.875,10,70,15,35,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,17:30,29.0625,10,70,15,35,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,18:00,24.6875,10,50,15,30,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,18:30,20.9375,10,50,15,25,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,19:00,19.6875,10,50,15,25,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,19:30,16.875,10,40,10,20,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,20:00,16.33333333,10,40,10,15,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,20:30,14.0625,10,30,10,15,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,21:00,11.875,10,25,10,10,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,21:30,10.625,10,15,10,10,16
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,22:00,10.35714286,10,15,10,10,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,22:30,0,0,0,,0,3
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment,23:00,3.333333333,0,10,,0,3
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,7:00,0,0,0,0,0,13
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,7:30,0,0,0,0,0,13
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,8:00,0,0,0,0,0,13
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,8:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,9:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,9:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,10:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,10:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,11:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,11:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,12:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,12:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,13:00,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,13:30,0,0,0,0,0,14
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,14:00,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,14:30,0,0,0,0,0,15
334,Epic Universe,Dark Universe,Monsters Unchained: The Frankenstein Experiment Single Rider,15:00,0,0,0,0,0,16
